9109,91,KABUPATEN TAMBRAUW,-0.781856,1.323.938.375
9110,91,KABUPATEN MAYBRAT,-12.970.979,1.323.150.993
9111,91,KABUPATEN MANOKWARI SELATAN,-0.9135107,1.340.008.674
9112,91,KABUPATEN PEGUNUNGAN ARFAK,-11.554.562,1.337.142.484
9171,91,KOTA SORONG,-0.8761629,131.255.828
9401,94,KABUPATEN MERAUKE,-77.838.334,139.041.312
9402,94,KABUPATEN JAYAWIJAYA,-40.004.481,1.387.995.122
9403,94,KABUPATEN JAYAPURA,-2.987.923,1.398.547.266
9404,94,KABUPATEN NABIRE,-35.095.462,1.357.520.985
9408,94,KABUPATEN KEPULAUAN YAPEN,-17.469.359,1.361.709.012
9409,94,KABUPATEN BIAK NUMFOR,-10.381.022,1.359.800.848
9410,94,KABUPATEN PANIAI,-37.876.441,1.363.624.686
9411,94,KABUPATEN PUNCAK JAYA,-34.467.891,1.378.427.298
9412,94,KABUPATEN MIMIKA,-44.553.223,1.371.362.125
9413,94,KABUPATEN BOVEN DIGOEL,-57.400.018,1.403.481.835
9414,94,KABUPATEN MAPPI,-67.606.468,1.396.911.374
9415,94,KABUPATEN ASMAT,-50.573.958,1.383.988.186
9416,94,KABUPATEN YAHUKIMO,-44.939.717,1.395.279.996
9417,94,KABUPATEN PEGUNUNGAN BINTANG,-45.589.872,1.405.135.589
9418,94,KABUPATEN TOLIKARA,-3.481.132,1.384.787.258
9419,94,KABUPATEN SARMI,-24.678.144,1.392.030.851
9420,94,KABUPATEN KEEROM,-33.449.536,1.407.624.493
9426,94,KABUPATEN WAROPEN,-28.435.717,136.670.534
9427,94,KABUPATEN SUPIORI,-0.7295099,1.356.385.125
9428,94,KABUPATEN MAMBERAMO RAYA,-25.331.255,1.377.637.565
9429,94,KABUPATEN NDUGA,-44.069.496,1.382.393.528
9430,94,KABUPATEN LANNY JAYA,-3.971.033,1.383.190.276
9431,94,KABUPATEN MAMBERAMO TENGAH,-23.745.692,1.383.190.276
9432,94,KABUPATEN YALIMO,-37.852.847,1.394.466.005
9433,94,KABUPATEN PUNCAK,-38.649.098,1.376.061.625
9434,94,KABUPATEN DOGIYAI,-40.454.139,1.356.763.443
9435,94,KABUPATEN INTAN JAYA,-35.076.422,1.367.478.493
9436,94,KABUPATEN DEIYAI,-40.974.893,1.364.393.054
9471,94,KOTA JAYAPURA,-25.916.025,1.406.689.995
